timestamp,filing_date,ticker,asset,action,amount_low,amount_high,trade_date,lag_days,link
2026-08-28T03:56:09+00:00,2026-08-12,,AMERICAN INTL GROUP INC,BUY,1001,15000,,,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,AXON ENTERPRISE INC,BUY,1001,15000,,,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,IEX,IDEXX LABS INC,BUY,1001,15000,,,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,VERALTO CORP,BUY,1001,15000,,,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,WTW,WILLIS TOWERS WATSON P F,BUY,1001,15000,,,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,WHIRLPOOL CORP,BUY,1001,15000,,,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,HENRY JACK & ASSOC INC,BUY,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,AMZN,AMAZON.COM INC,BUY,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,LLY,ELI LILLY AND CO,BUY,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,MU,MICRON TECHNOLOGY INC,BUY,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,HUBSPOT INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,LEIDOS HLDGS INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,MDT,MEDTRONIC PLC F,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,TYL,TYLER TECHNOLOGIES INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,KMB,KIMBERLY CLARK CORP,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,ULTA,ULTA BEAUTY INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,KR,KROGER CO,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,CHURCHILL DOWNS INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ESSENTIAL UTILS INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,GPC,GENUINE PARTS CO,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,DG,DOLLAR GEN CORP NEW,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,POOL,POOL CORP,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ZSCALER INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,UBER,UBER TECHNOLOGIES INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,REILLY AUTOMOTIVE INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,O,REALTY INCOME CORP REIT,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,YUM,'YUM BRANDS INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,LULULEMON ATHLETICA INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,PYPL,PAYPAL HLDGS INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,BA,BOEING CO,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,CEG,CONSTELLATION ENERGY COR,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,LEN,LENNAR CORP CLASS A,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,GALLAGHER ARTHUR J & CO,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,INSULET CORP,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,HIG,HARTFORD INS GROUP INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,GIS,GENERAL MILLS INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,CMCSA,COMCAST CORP NEW CLASS CLASS A,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,LOW,LOWES COS INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,ISRG,INTUITIVE SURGICAL INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,PGR,PROGRESSIVE CORP OH,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,INTU,™ INTUIT,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,CPRT,COPART INC,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,META,META PLATFORMS INC CLASS CLASS A,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,MSFT,MICROSOFT CORP,SELL,1001,15000,2026-06-03,70,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ISHARES GSCI COMMODITY DYNAMIC ROLL STRATEGY ETF,BUY,1000001,5000000,2026-06-02,71,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,STATE STREET CONSUMER DISCRETIONARY SELECT SECTOR SPOR ETF,SELL,1000001,5000000,2026-06-02,71,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,HD,HOME DEPOT INC,BUY,1000001,5000000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,NKE,NIKE INC CLASS CLASS B,BUY,250001,500000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,GPC,GENUINE PARTS CO,BUY,250001,500000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ASBURY AUTOMOTIVE GROUP,BUY,50001,100000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,POOL,POOL CORP,BUY,50001,100000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,LIQUIDIA CORP,BUY,50001,100000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,FLOWERS FOODS INC,BUY,50001,100000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,CPB,THE CAMPBELL'S CO,BUY,50001,100000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,PRIMORIS SVCS CORP,BUY,50001,100000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,CONMED CORP,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,EXP WORLD HLDGS INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,NICOLET BANKSHARES INC,BUY,15001,50000,,,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,OTTER TAIL CORP,BUY,15001,50000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,HAWAIIAN ELEC INDS INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,F&G ANNUITIES & LIFE INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,LAUREATE ED INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,CALIFORNIA WTR SVC GROUP,BUY,15001,50000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,PTC THERAPEUTICS INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,WESTERN UN CO,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ULTRA CLEAN HLDGS INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ARGAN INC,BUY,15001,50000,,,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,POWELL INDS INC,BUY,15001,50000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,NEOGENOMICS INC,BUY,15001,50000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,QUIDELORTHO CORP,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,MONRO INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ADVANCE AUTO PTS INC,BUY,15001,50000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ARGAN INC,BUY,15001,50000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,BEACON FINL CORP,BUY,15001,50000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,RALLIANT CORP,BUY,15001,50000,2026-06-22,51,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,JBT MAREL CORP,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,DIEBOLD NIXDORF INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,LIFESTANCE HEALTH GROUP,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,EVERFORTH INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,BLACKLINE INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,N-ABLE INC,BUY,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,PAPA JOHNS INTL INC,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ARTIVION INC,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ALARM COM HLDGS INC,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ns BADGER METER INC,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,BANCFIRST CORP,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,NMI HLDGS INC,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,FOUR CORNERS PPTY TR INC,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ACI WORLDWIDE INC,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,AMERISAFE INC,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ENOVIS CORP,SELL,1001,15000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ISPS COMM INC,SELL,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ISKYWEST INC,SELL,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,ICAL MAINE FOODS INC,SELL,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,INSPIRE MED SYS INC,SELL,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,PALOMAR HLDGS INC,SELL,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,FRESHPET INC,SELL,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,BRINKER INTL INC,SELL,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
2026-08-28T03:56:09+00:00,2026-08-12,,CHESAPEAKE UTILS CORP,SELL,15001,50000,2026-06-04,69,https://extapps2.oge.gov/201/Presiden.nsf/PAS+Index/2BF91F890F718ACB85258E5B002DE16B/$FILE/Donald-J-Trump-08.12.2026-278T.pdf
